Level,Description,SeriesRefSNDQ,Quarter,Weight, Amount 
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2001Q2,0.067211919,2364.619591
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2001Q2,0.04360185,1708.726192
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2001Q2,0.038809442,1076.392276
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2001Q2,0.045886562,1906.013601
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2001Q2,0.12347992,4778.688596
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2001Q2,0.083501057,3623.565677
High level industry groups,Public administration and safety,SG01RSC02B01C08,2001Q2,0.037243135,1378.808767
High level industry groups,Education and training,SG01RSC02B01C09,2001Q2,0.040456943,2092.57647
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2001Q2,0.047943273,2088.773478
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2001Q2,0.035304724,1424.355735
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2001Q2,0.067900996,2653.627809
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2001Q3,0.079815337,2600.961442
High level industry groups,Mining,SG01RSC02B01A02,2001Q3,0.011053211,674.789965
High level industry groups,Manufacturing,SG01RSC02B01B01,2001Q3,0.151897406,5267.994925
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2001Q3,0.025539584,1196.833544
High level industry groups,Construction,SG01RSC02B01B03,2001Q3,0.042609417,1853.625646
High level industry groups,Wholesale trade,SG01RSC02B01C01,2001Q3,0.057745223,2463.826609
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2001Q3,0.067211919,2379.011236
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2001Q3,0.04360185,1725.523132
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2001Q3,0.038809442,1085.72812
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2001Q3,0.045886562,1919.035123
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2001Q3,0.12347992,4857.58822
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2001Q3,0.083501057,3711.383986
High level industry groups,Public administration and safety,SG01RSC02B01C08,2001Q3,0.037243135,1347.884717
High level industry groups,Education and training,SG01RSC02B01C09,2001Q3,0.040456943,2118.296755
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2001Q3,0.047943273,2120.307631
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2001Q3,0.035304724,1456.727943
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2001Q3,0.067900996,2665.553202
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2001Q4,0.079815337,2568.600481
High level industry groups,Mining,SG01RSC02B01A02,2001Q4,0.011053211,635.0840135
High level industry groups,Manufacturing,SG01RSC02B01B01,2001Q4,0.151897406,5245.862431
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2001Q4,0.025539584,1225.235523
High level industry groups,Construction,SG01RSC02B01B03,2001Q4,0.042609417,1983.835309
High level industry groups,Wholesale trade,SG01RSC02B01C01,2001Q4,0.057745223,2504.842422
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2001Q4,0.067211919,2410.543571
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2001Q4,0.04360185,1692.243692
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2001Q4,0.038809442,1100.13377
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2001Q4,0.045886562,1924.191475
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2001Q4,0.12347992,4913.491177
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2001Q4,0.083501057,3892.211593
High level industry groups,Public administration and safety,SG01RSC02B01C08,2001Q4,0.037243135,1356.899966
High level industry groups,Education and training,SG01RSC02B01C09,2001Q4,0.040456943,2146.601411
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2001Q4,0.047943273,2145.002834
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2001Q4,0.035304724,1482.061159
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2001Q4,0.067900996,2735.843057
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2002Q1,0.079815337,2589.076978
High level industry groups,Mining,SG01RSC02B01A02,2002Q1,0.011053211,593.9175419
High level industry groups,Manufacturing,SG01RSC02B01B01,2002Q1,0.151897406,5228.988857
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2002Q1,0.025539584,1270.919158
High level industry groups,Construction,SG01RSC02B01B03,2002Q1,0.042609417,1900.240833
High level industry groups,Wholesale trade,SG01RSC02B01C01,2002Q1,0.057745223,2516.441268
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2002Q1,0.067211919,2459.92341
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2002Q1,0.04360185,1788.038804
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2002Q1,0.038809442,1116.956275
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2002Q1,0.045886562,1926.118236
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2002Q1,0.12347992,5001.584522
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2002Q1,0.083501057,3940.316566
High level industry groups,Public administration and safety,SG01RSC02B01C08,2002Q1,0.037243135,1377.512544
High level industry groups,Education and training,SG01RSC02B01C09,2002Q1,0.040456943,2177.479881
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2002Q1,0.047943273,2142.380301
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2002Q1,0.035304724,1500.031535
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2002Q1,0.067900996,2750.609544
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2002Q2,0.058530311,2545.967348
High level industry groups,Mining,SG01RSC02B01A02,2002Q2,0.010924895,694.6860788
High level industry groups,Manufacturing,SG01RSC02B01B01,2002Q2,0.155518225,5493.236471
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2002Q2,0.027359518,1278.862888
High level industry groups,Construction,SG01RSC02B01B03,2002Q2,0.044775514,1924.944601
High level industry groups,Wholesale trade,SG01RSC02B01C01,2002Q2,0.053698333,2539.579331
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2002Q2,0.068819312,2493.641896
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2002Q2,0.045338939,1750.909375
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2002Q2,0.040377586,1131.928617
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2002Q2,0.047566766,1949.174856
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2002Q2,0.126323909,5113.752224
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2002Q2,0.086168415,3987.95132
High level industry groups,Public administration and safety,SG01RSC02B01C08,2002Q2,0.037273799,1418.290286
High level industry groups,Education and training,SG01RSC02B01C09,2002Q2,0.041076777,2209.399823
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2002Q2,0.048720284,2139.086525
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2002Q2,0.036703758,1525.306202
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2002Q2,0.070823658,2789.449219
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2002Q3,0.058530311,2524.02644
High level industry groups,Mining,SG01RSC02B01A02,2002Q3,0.010924895,646.1241407
High level industry groups,Manufacturing,SG01RSC02B01B01,2002Q3,0.155518225,5742.770386
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2002Q3,0.027359518,1326.903784
High level industry groups,Construction,SG01RSC02B01B03,2002Q3,0.044775514,2054.005534
High level industry groups,Wholesale trade,SG01RSC02B01C01,2002Q3,0.053698333,2292.124588
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2002Q3,0.068819312,2515.337786
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2002Q3,0.045338939,1787.598767
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2002Q3,0.040377586,1146.050352
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2002Q3,0.047566766,1975.016403
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2002Q3,0.126323909,5152.667024
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2002Q3,0.086168415,3968.157677
High level industry groups,Public administration and safety,SG01RSC02B01C08,2002Q3,0.037273799,1436.708788
High level industry groups,Education and training,SG01RSC02B01C09,2002Q3,0.041076777,2235.610124
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2002Q3,0.048720284,2163.46116
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2002Q3,0.036703758,1551.456288
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2002Q3,0.070823658,2874.742615
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2002Q4,0.058530311,2607.317668
High level industry groups,Mining,SG01RSC02B01A02,2002Q4,0.010924895,654.6036023
High level industry groups,Manufacturing,SG01RSC02B01B01,2002Q4,0.155518225,5803.39842
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2002Q4,0.027359518,1354.948816
High level industry groups,Construction,SG01RSC02B01B03,2002Q4,0.044775514,2095.295284
High level industry groups,Wholesale trade,SG01RSC02B01C01,2002Q4,0.053698333,2155.492261
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2002Q4,0.068819312,2526.897252
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2002Q4,0.045338939,1815.589837
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2002Q4,0.040377586,1157.060375
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2002Q4,0.047566766,1999.860863
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2002Q4,0.126323909,5200.50277
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2002Q4,0.086168415,4022.861538
High level industry groups,Public administration and safety,SG01RSC02B01C08,2002Q4,0.037273799,1424.106984
High level industry groups,Education and training,SG01RSC02B01C09,2002Q4,0.041076777,2256.125428
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2002Q4,0.048720284,2172.444267
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2002Q4,0.036703758,1543.804899
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2002Q4,0.070823658,2927.028829
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2003Q1,0.058530311,2608.594065
High level industry groups,Mining,SG01RSC02B01A02,2003Q1,0.010924895,636.7521124
High level industry groups,Manufacturing,SG01RSC02B01B01,2003Q1,0.155518225,5821.416838
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2003Q1,0.027359518,1321.222991
High level industry groups,Construction,SG01RSC02B01B03,2003Q1,0.044775514,2136.411412
High level industry groups,Wholesale trade,SG01RSC02B01C01,2003Q1,0.053698333,2138.003777
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2003Q1,0.068819312,2536.548852
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2003Q1,0.045338939,1809.792495
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2003Q1,0.040377586,1187.552443
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2003Q1,0.047566766,2039.363798
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2003Q1,0.126323909,5263.18315
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2003Q1,0.086168415,4105.115467
High level industry groups,Public administration and safety,SG01RSC02B01C08,2003Q1,0.037273799,1423.780554
High level industry groups,Education and training,SG01RSC02B01C09,2003Q1,0.041076777,2270.956515
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2003Q1,0.048720284,2202.395748
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2003Q1,0.036703758,1564.884069
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q1,0.070823658,2967.466919
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2003Q2,0.057290226,2721.021556
High level industry groups,Mining,SG01RSC02B01A02,2003Q2,0.009164581,578.7612476
High level industry groups,Manufacturing,SG01RSC02B01B01,2003Q2,0.147178069,5733.452703
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2003Q2,0.029137829,1286.268516
High level industry groups,Construction,SG01RSC02B01B03,2003Q2,0.047099987,2118.823951
High level industry groups,Wholesale trade,SG01RSC02B01C01,2003Q2,0.054892808,2177.906693
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2003Q2,0.069436652,2572.063956
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2003Q2,0.045575901,1804.535182
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2003Q2,0.039787531,1171.790373
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2003Q2,0.050442744,2087.242766
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2003Q2,0.127888908,5335.273158
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2003Q2,0.085845952,4072.377438
High level industry groups,Public administration and safety,SG01RSC02B01C08,2003Q2,0.0367477,1439.323945
High level industry groups,Education and training,SG01RSC02B01C09,2003Q2,0.041827366,2280.821006
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2003Q2,0.049788744,2255.304437
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2003Q2,0.036819009,1593.674101
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q2,0.071075993,3029.44441
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2003Q3,0.057290226,2866.062106
High level industry groups,Mining,SG01RSC02B01A02,2003Q3,0.009164581,603.9602678
High level industry groups,Manufacturing,SG01RSC02B01B01,2003Q3,0.147178069,5804.053658
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2003Q3,0.029137829,1356.853857
High level industry groups,Construction,SG01RSC02B01B03,2003Q3,0.047099987,2245.097369
High level industry groups,Wholesale trade,SG01RSC02B01C01,2003Q3,0.054892808,2266.719863
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2003Q3,0.069436652,2620.235163
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2003Q3,0.045575901,1805.62027
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2003Q3,0.039787531,1224.765245
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2003Q3,0.050442744,2131.58047
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2003Q3,0.127888908,5405.730963
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2003Q3,0.085845952,4078.139097
High level industry groups,Public administration and safety,SG01RSC02B01C08,2003Q3,0.0367477,1475.529571
High level industry groups,Education and training,SG01RSC02B01C09,2003Q3,0.041827366,2287.038096
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2003Q3,0.049788744,2295.690265
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2003Q3,0.036819009,1607.951553
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q3,0.071075993,3084.064635
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2003Q4,0.057290226,2918.043445
High level industry groups,Mining,SG01RSC02B01A02,2003Q4,0.009164581,529.4177503
High level industry groups,Manufacturing,SG01RSC02B01B01,2003Q4,0.147178069,5887.345829
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2003Q4,0.029137829,1387.870909
High level industry groups,Construction,SG01RSC02B01B03,2003Q4,0.047099987,2249.054216
High level industry groups,Wholesale trade,SG01RSC02B01C01,2003Q4,0.054892808,2342.269837
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2003Q4,0.069436652,2671.690646
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2003Q4,0.045575901,1872.580986
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2003Q4,0.039787531,1214.508567
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2003Q4,0.050442744,2179.231224
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2003Q4,0.127888908,5458.433753
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2003Q4,0.085845952,4089.513488
High level industry groups,Public administration and safety,SG01RSC02B01C08,2003Q4,0.0367477,1522.523973
High level industry groups,Education and training,SG01RSC02B01C09,2003Q4,0.041827366,2289.607412
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2003Q4,0.049788744,2303.077388
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2003Q4,0.036819009,1643.793999
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2003Q4,0.071075993,3128.122296
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2004Q1,0.057290226,2913.287463
High level industry groups,Mining,SG01RSC02B01A02,2004Q1,0.009164581,578.333779
High level industry groups,Manufacturing,SG01RSC02B01B01,2004Q1,0.147178069,6060.537231
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2004Q1,0.029137829,1419.348086
High level industry groups,Construction,SG01RSC02B01B03,2004Q1,0.047099987,2299.713123
High level industry groups,Wholesale trade,SG01RSC02B01C01,2004Q1,0.054892808,2400.63603
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2004Q1,0.069436652,2713.842966
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2004Q1,0.045575901,1902.141317
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2004Q1,0.039787531,1220.220805
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2004Q1,0.050442744,2242.615915
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2004Q1,0.127888908,5499.638205
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2004Q1,0.085845952,4146.106811
High level industry groups,Public administration and safety,SG01RSC02B01C08,2004Q1,0.0367477,1540.064813
High level industry groups,Education and training,SG01RSC02B01C09,2004Q1,0.041827366,2288.528466
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2004Q1,0.049788744,2365.564803
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2004Q1,0.036819009,1667.007015
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2004Q1,0.071075993,3194.490655
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2004Q2,0.053658421,2856.832655
High level industry groups,Mining,SG01RSC02B01A02,2004Q2,0.00991639,597.2558911
High level industry groups,Manufacturing,SG01RSC02B01B01,2004Q2,0.145563883,6090.326765
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2004Q2,0.028218237,1378.427533
High level industry groups,Construction,SG01RSC02B01B03,2004Q2,0.051822288,2461.723758
High level industry groups,Wholesale trade,SG01RSC02B01C01,2004Q2,0.053361755,2437.683845
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2004Q2,0.068215519,2741.221691
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2004Q2,0.046290071,1945.763441
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2004Q2,0.038029973,1229.367777
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2004Q2,0.05048455,2282.233914
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2004Q2,0.12910753,5550.296242
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2004Q2,0.086435889,4125.510574
High level industry groups,Public administration and safety,SG01RSC02B01C08,2004Q2,0.037325639,1586.030996
High level industry groups,Education and training,SG01RSC02B01C09,2004Q2,0.042471678,2283.848433
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2004Q2,0.051243924,2349.278969
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2004Q2,0.035940514,1665.171682
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2004Q2,0.07191374,3235.986859
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2004Q3,0.053658421,2732.631441
High level industry groups,Mining,SG01RSC02B01A02,2004Q3,0.00991639,539.8619364
High level industry groups,Manufacturing,SG01RSC02B01B01,2004Q3,0.145563883,6047.150192
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,2004Q3,0.028218237,1376.99088
High level industry groups,Construction,SG01RSC02B01B03,2004Q3,0.051822288,2475.862331
High level industry groups,Wholesale trade,SG01RSC02B01C01,2004Q3,0.053361755,2482.66929
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,2004Q3,0.068215519,2827.367074
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,2004Q3,0.046290071,1963.827779
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,2004Q3,0.038029973,1239.427237
High level industry groups,Financial and insurance services,SG01RSC02B01C05,2004Q3,0.05048455,2316.354521
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,2004Q3,0.12910753,5581.99966
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,2004Q3,0.086435889,4122.50396
High level industry groups,Public administration and safety,SG01RSC02B01C08,2004Q3,0.037325639,1572.097549
High level industry groups,Education and training,SG01RSC02B01C09,2004Q3,0.042471678,2274.669199
High level industry groups,Health care and social assistance,SG01RSC02B01C10,2004Q3,0.051243924,2346.5042
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,2004Q3,0.035940514,1669.516684
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2004Q3,0.07191374,3259.653578
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,2004Q4,0.053658421,2734.799419
High level industry groups,Mining,SG01RSC02B01A02,2004Q4,0.00991639,556.989108
High level industry groups,Manufacturing,SG01RSC02B01B01,2004Q4,0.145563883,6068.372698
